296328237719178,0,w06.wsy.bnusby,HQ (d),BNU-LKOM-SBY08,11,Professional x64 Edition  Build 22631,PT Zyrexindo Mandiri Buana Tbk,Zyrex Cruiser 20 1425-16S5P-3,16126,Notebook,Terinstall,296328237719178
973474289549613,0,w06.wsy.bnusby,HQ (d),BNU-LKOM-SBY09,11,Professional x64 Edition  Build 22631,PT Zyrexindo Mandiri Buana Tbk,Zyrex Cruiser 20 1425-16S5P-3,16126,Notebook,Terinstall,973474289549613
502445626184989,0,w06.wsy.bnusby,HQ (d),BNU-LKOM-SBY10,11,Professional x64 Edition  Build 22631,PT Zyrexindo Mandiri Buana Tbk,Zyrex Cruiser 20 1425-16S5P-3,16126,Notebook,Terinstall,502445626184989
226093356633199,0,w06.wsy.bnusby,HQ (d),BNU-LKOM-SBY11,11,Professional x64 Edition  Build 22631,PT Zyrexindo Mandiri Buana Tbk,Zyrex Cruiser 20 1425-16S5P-3,16126,Notebook,Terinstall,226093356633199
954368110857290,0,w06.wsy.bnusby,HQ (d),BNU-LKOM-SBY12,11,Professional x64 Edition  Build 22631,PT Zyrexindo Mandiri Buana Tbk,Zyrex Cruiser 20 1425-16S5P-3,16126,Notebook,Terinstall,954368110857290
146075898645546,0,w06.wsy.bnusby,HQ (d),BNU-LKOM-SBY13,11,Professional x64 Edition  Build 22631,PT Zyrexindo Mandiri Buana Tbk,Zyrex Cruiser 20 1425-16S5P-3,16126,Notebook,Terinstall,146075898645546
760792459207183,0,w06.wsy.bnusby,HQ (d),BNU-LKOM-SBY14,11,Professional x64 Edition  Build 22631,PT Zyrexindo Mandiri Buana Tbk,Zyrex Cruiser 20 1425-16S5P-3,16126,Notebook,Terinstall,760792459207183
652617103770142,0,w06.wsy.bnusby,HQ (d),BNU-LKOM-SBY15,11,Professional x64 Edition  Build 22631,PT Zyrexindo Mandiri Buana Tbk,Zyrex Cruiser 20 1425-16S5P-3,16126,Notebook,Terinstall,652617103770142
775606088063104,0,w06.wsy.bnusby,HQ (d),BNU-LKOM-SBY16,11,Professional x64 Edition  Build 22631,PT Zyrexindo Mandiri Buana Tbk,Zyrex Cruiser 20 1425-16S5P-3,16126,Notebook,Terinstall,775606088063104
651534659263922,0,w06.wsy.bnusby,HQ (d),BNU-LKOM-SBY17,11,Professional x64 Edition  Build 22631,PT Zyrexindo Mandiri Buana Tbk,Zyrex Cruiser 20 1425-16S5P-3,16126,Notebook,Terinstall,651534659263922
664727096319363,0,w06.wsy.bnusby,HQ (d),BNU-LKOM-SBY18,11,Professional x64 Edition  Build 22631,PT Zyrexindo Mandiri Buana Tbk,Zyrex Cruiser 20 1425-16S5P-3,16126,Notebook,Terinstall,664727096319363
829442003716864,0,w06.wsy.bnusby,HQ (d),BNU-LKOM-SBY19,11,Professional x64 Edition  Build 22631,PT Zyrexindo Mandiri Buana Tbk,Zyrex Cruiser 20 1425-16S5P-3,16126,Notebook,Terinstall,829442003716864
543228688696415,0,w06.wsy.bnusby,HQ (d),BNU-LKOM-SBY20,11,Professional x64 Edition  Build 22631,PT Zyrexindo Mandiri Buana Tbk,Zyrex Cruiser 20 1425-16S5P-3,16126,Notebook,Terinstall,543228688696415
158374291100544,0,w06.wsy.bnusby,HQ (d),BNU-LKOM-SBY21,11,Professional x64 Edition  Build 22631,PT Zyrexindo Mandiri Buana Tbk,Zyrex Cruiser 20 1425-16S5P-3,16126,Notebook,Terinstall,158374291100544
593889482194181,0,w06.wsy.bnusby,HQ (d),BNU-LKOM-SBY22,11,Professional x64 Edition  Build 22631,PT Zyrexindo Mandiri Buana Tbk,Zyrex Cruiser 20 1425-16S5P-3,16126,Notebook,Terinstall,593889482194181
247008838052063,0,w06.wsy.bnusby,HQ (d),BNU-LKOM-SBY23,11,Professional x64 Edition  Build 22631,PT Zyrexindo Mandiri Buana Tbk,Zyrex Cruiser 20 1425-16S5P-3,16126,Notebook,Terinstall,247008838052063
881237530803509,0,w06.wsy.bnusby,HQ (d),BNU-LKOM-SBY24,11,Professional x64 Edition  Build 22631,PT Zyrexindo Mandiri Buana Tbk,Zyrex Cruiser 20 1425-16S5P-3,16126,Notebook,Terinstall,881237530803509
182882773393777,0,w06.wsy.bnusby,HQ (d),BNU-LKOM-SBY25,11,Professional x64 Edition  Build 22631,PT Zyrexindo Mandiri Buana Tbk,Zyrex Cruiser 20 1425-16S5P-3,16126,Notebook,Terinstall,182882773393777
812463682077009,0,w06.wsy.bnusby,HQ (d),BNU-LKOM-SBY26,11,Professional x64 Edition  Build 22631,PT Zyrexindo Mandiri Buana Tbk,Zyrex Cruiser 20 1425-16S5P-3,16126,Notebook,Terinstall,812463682077009
235608740301725,0,w06.wsy.bnusby,HQ (d),BNU-LKOM-SBY27,11,Professional x64 Edition  Build 22631,PT Zyrexindo Mandiri Buana Tbk,Zyrex Cruiser 20 1425-16S5P-3,16126,Notebook,Terinstall,235608740301725
355142260794189,0,w06.wsy.bnusby,HQ (d),BNU-LKOM-SBY28,11,Professional x64 Edition  Build 22631,PT Zyrexindo Mandiri Buana Tbk,Zyrex Cruiser 20 1425-16S5P-3,16126,Notebook,Terinstall,355142260794189
828839898708239,0,w06.wsy.bnusby,HQ (d),BNU-LKOM-SBY29,11,Professional x64 Edition  Build 22631,PT Zyrexindo Mandiri Buana Tbk,Zyrex Cruiser 20 1425-16S5P-3,16126,Notebook,Terinstall,828839898708239
